"file_name","value"
"B13494.txt",-1.17208623886108
"B12273.txt",-2.29425120353699
"A10929.txt",-1.17128849029541
"A18831.txt",-1.64815235137939
"A20796.txt",-1.8203387260437
"B07428.txt",-0.136235520243645
"A08981.txt",-1.36574077606201
"A19683.txt",-1.20650386810303
"A12094.txt",-1.52869784832001
"A15691.txt",-0.800241589546204
"A06450.txt",-0.0603328049182892
"A68809.txt",-1.06153225898743
"A19123.txt",-0.949485957622528
"A04112.txt",-1.13945937156677
"A17069.txt",-1.54942107200623
"A04543.txt",-1.56199753284454
"A13434.txt",-2.41893577575684
"A03600.txt",-0.800523340702057
"A20762.txt",-2.34153699874878
"B11806.txt",-1.53566074371338
"A21040.txt",-0.408490031957626
"A13732.txt",-2.27853894233704
"A72065.txt",-1.34624218940735
"A04125.txt",-1.38636004924774
"A13339.txt",-2.73147940635681
"A14909.txt",-0.599304497241974
"A22048.txt",-2.6544394493103
"A20544.txt",-2.51040244102478
"A18690.txt",-1.13128101825714
"A16852.txt",-1.64126479625702
"A17012.txt",-2.01241731643677
"A02186.txt",-1.92399740219116
"A17270.txt",-0.888996064662933
"A14828.txt",-1.85423076152802
"A10501.txt",-1.60571110248566
"A11619.txt",-1.80077195167542
"A12552.txt",-0.733508944511414
"A19044.txt",-2.08955001831055
"A72226.txt",-1.82669496536255
"A09732.txt",-2.18898177146912
"A97352.txt",-3.12301230430603
"A20782.txt",-0.300785094499588
"A73612.txt",-1.66884529590607
"A22117.txt",-2.45810651779175
"A20776.txt",-1.76846504211426
"A22333.txt",-2.19952344894409
"A08769.txt",-1.91033482551575
"A20583.txt",-1.47808301448822
"A15722.txt",-1.64297187328339
"A05364.txt",-1.2934091091156
"A19554.txt",-0.679191410541534
"A03724.txt",-2.28595185279846
"B14661.txt",-1.60207200050354
"A07789.txt",-1.87862980365753
"A15834.txt",-1.67220389842987
"A19399.txt",-1.14960730075836
"B14326.txt",-1.67480552196503
"A15086.txt",-0.211647242307663
"A20770.txt",-1.38203203678131
"B15678.txt",-1.6735200881958
"A09865.txt",-1.49476027488708
"A21275.txt",-0.466042518615723
"A06753.txt",-1.16925609111786
"A73757.txt",-0.994519054889679
"A15003.txt",-1.04309105873108
"B14174.txt",-1.58960902690887
"B13068.txt",-3.3920533657074
"B01191.txt",-2.52009797096252
"A13280.txt",-2.76257610321045
"A15346.txt",-1.59624063968658
"A00909.txt",-2.00072002410889
"B11658.txt",-2.58847784996033
"A03698.txt",-1.22351491451263
"A02683.txt",-2.74942278862
"A13818.txt",-0.264155775308609
"A12160.txt",-2.05593800544739
"A21144.txt",-2.39869499206543
"A13810.txt",-0.998540639877319
"A17917.txt",-1.73694288730621
"A68559.txt",-1.51046144962311
"A08768.txt",-2.31818032264709
"B12254.txt",-1.81876587867737
"A14642.txt",-0.987006068229675
"A12674.txt",-1.88399851322174
"A02335.txt",-2.49420285224915
"A20018.txt",-1.97822451591492
"A15673.txt",-0.815820634365082
"A13854.txt",-0.994337201118469
"B15648.txt",-0.556867063045502
"A10415.txt",-2.60860419273376
"A08533.txt",-2.02773427963257
"A72513.txt",-2.84055709838867
"A01737.txt",-0.971720635890961
"A69196.txt",-2.39002132415771
"A13111.txt",-2.46872639656067
"A02319.txt",-1.33786714076996
"A02912.txt",-0.452757179737091
"A09405.txt",-2.3570601940155
"A20507.txt",-1.36771070957184
"A06891.txt",-2.18252754211426
"A08477.txt",-2.21160840988159
"A13631.txt",-1.56559789180756
"A11406.txt",-1.83126080036163
"A20017.txt",-2.11839580535889
"A01698.txt",-1.59580433368683
"A13169.txt",-1.64115333557129
"A08772.txt",-1.41813457012177
"A17261.txt",-1.07916128635406
"A11048.txt",-2.33951616287231
"A13159.txt",-2.66574931144714
"A03641.txt",-1.15251660346985
"A09633.txt",-2.71294975280762
"A10746.txt",-1.4189178943634
"A11360.txt",-2.39480400085449
"A19857.txt",-1.438511967659
"B00873.txt",-2.0055456161499
"A18013.txt",-0.215398132801056
"A72399.txt",-3.34340834617615
"A07548.txt",-2.75685143470764
"A09554.txt",-0.939106464385986
"A15835.txt",-1.67220389842987
"A04256.txt",-1.77230560779572
"A13155.txt",-1.20457518100739
"A07291.txt",-0.245514079928398
"A14688.txt",-1.05770063400269
"A06098.txt",-1.92833030223846
"A13642.txt",-1.44101333618164
"A68585.txt",-1.40552306175232
"A11881.txt",-1.11254811286926
"B15184.txt",-1.75658845901489
"A17419.txt",-1.05286300182343
"A12523.txt",-1.57559657096863
"A07320.txt",-1.98896431922913
"A19954.txt",-2.47145342826843
"A08173.txt",-1.78707826137543
"A13060.txt",-1.99474501609802
"A01252.txt",-1.74978029727936
"A11383.txt",-1.65791201591492
"A04128.txt",-2.24703645706177
"A15496.txt",-1.73546934127808
"A09031.txt",-1.01247441768646
"A09885.txt",-2.41512250900269
"A19453.txt",-2.3126392364502
"A05311.txt",-2.45989084243774
"A07323.txt",-2.34781050682068
"A20576.txt",-1.60306775569916
"A20547.txt",-1.42313647270203
"B11633.txt",-2.76220870018005
"A13315.txt",-2.33541464805603
"B15223.txt",-1.85985338687897
"A03336.txt",-1.04020535945892
"A06216.txt",-2.62628102302551
"A10745.txt",-1.50339150428772
"A19373.txt",-1.80622887611389
"A17343.txt",-1.71197319030762
"A07683.txt",-1.7818785905838
"B12779.txt",-2.47992444038391
"A21258.txt",-0.778749942779541
"A04779.txt",-1.56585443019867
"A04141.txt",-2.55977487564087
"A68091.txt",-2.30850052833557
"A07371.txt",-2.18686604499817
"A15775.txt",-2.42478084564209
"A14984.txt",-2.39556741714478
"A16866.txt",-1.39028763771057
"A04214.txt",-0.607862591743469
"A00605.txt",-1.58294665813446
"A01209.txt",-2.77450251579285
"A68039.txt",-2.99809956550598
"B15663.txt",-1.39393556118011
"A19588.txt",-1.12147998809814
"A13527.txt",-0.779722809791565
"A19147.txt",-2.04954147338867
"A16763.txt",-1.54923808574677
"A13981.txt",-2.00833034515381
"B00327.txt",-1.45092141628265
"B00700.txt",-1.26744759082794
"B13195.txt",-1.72162771224976
"A01490.txt",-0.887528896331787
"A11258.txt",-1.69515776634216
"A10250.txt",-1.17579364776611
"A17267.txt",-0.683849215507507
"A15093.txt",-0.780307114124298
"A07477.txt",-0.648903250694275
"A68683.txt",-2.30885791778564
"A15779.txt",-2.09128594398499
"A17258.txt",-1.71993732452393
"A03416.txt",-1.79356205463409
"A19560.txt",-1.20719850063324
"A18036.txt",-2.03249764442444
"A13971.txt",-1.28842806816101
"A16286.txt",-2.74541640281677
"A12996.txt",-1.77536976337433
"B15202.txt",-1.28637599945068
"B11881.txt",-2.32130885124206
"A00170.txt",-2.32227396965027
"A10796.txt",-3.0577609539032
"A69076.txt",-0.54367458820343
"A73787.txt",-1.45977866649628
"A18082.txt",-1.42290914058685
"A72331.txt",-2.91438794136047
"B07949.txt",-2.23505139350891
"A18605.txt",-0.643267273902893
"B11962.txt",-1.257572889328
"B14220.txt",-2.42213416099548
"A10615.txt",-1.01973390579224
"A04224.txt",-2.13256430625916
"A15975.txt",-1.69544100761414
"A04198.txt",-1.2959326505661
"A06063.txt",-0.792798399925232
"A18212.txt",-1.59585928916931
"A68415.txt",-2.8286075592041
"A22608.txt",-2.24088644981384
"A04813.txt",-2.59490847587585
"A06687.txt",-2.48208260536194
"A11189.txt",-2.65661382675171
"B13659.txt",-2.25325798988342
"A10609.txt",-1.39895761013031
"A17728.txt",-1.0238448381424
"A68830.txt",-1.74800229072571
"A06676.txt",-0.995585501194
"A09713.txt",-2.06926512718201
"A07650.txt",-0.950627386569977
"A18335.txt",-1.87759578227997
"A09237.txt",-1.76209807395935
"A09644.txt",-2.58936333656311
"A00188.txt",-1.45653891563416
"B13895.txt",-2.10396552085876
"A17640.txt",-0.521829009056091
"A04207.txt",-1.88612139225006
"A00681.txt",-2.57430744171143
"A15824.txt",-0.631654977798462
"B16053.txt",-1.59544622898102
"A00407.txt",-3.1882004737854
"A01791.txt",-1.43247425556183
"A08514.txt",-1.86461973190308
"A17282.txt",-1.9527450799942
"A19402.txt",-1.55549478530884
"A19987.txt",-0.799367129802704
"A15799.txt",-1.80764615535736
"A12554.txt",-3.01340103149414
"A12260.txt",-1.58846795558929
"A68126.txt",-2.3983998298645
"A00463.txt",-1.49391853809357
"A19495.txt",-0.54928731918335
"A73131.txt",-2.89635682106018
"A14678.txt",-1.70867121219635
"A72019.txt",-1.3233745098114
"A00003.txt",-1.62128460407257
"A07200.txt",-0.259584754705429
"A05962.txt",-2.98821973800659
"A22562.txt",-2.13016748428345
"A09331.txt",-1.95287764072418
"A15684.txt",-1.03407692909241
"A17887.txt",-0.909853637218475
"A08161.txt",-2.64056801795959
"A20688.txt",-2.33091163635254
"A08811.txt",-2.01186919212341
"A73078.txt",-2.13541197776794
"A68877.txt",-1.10130262374878
"A20607.txt",-2.43774509429932
"A07452.txt",-1.18653154373169
"A05403.txt",-2.75530743598938
"B12027.txt",-2.20391654968262
"A08888.txt",-1.37877726554871
"A01743.txt",-1.22070407867432
"A69012.txt",-1.8505779504776
"B12613.txt",-2.25412702560425
"A01009.txt",-2.19149422645569
"A68312.txt",-2.41462016105652
"B14995.txt",-1.72969365119934
"A12768.txt",-1.29797983169556
"A04641.txt",-0.91927433013916
"A15827.txt",-1.31784296035767
"A10472.txt",-1.73880970478058
"A16720.txt",-1.82827055454254
"A69010.txt",-1.37559735774994
"A09056.txt",-2.79697966575623
"B12032.txt",-1.58154821395874
"A13238.txt",-1.57796800136566
"A00733.txt",-1.51333034038544
"A09564.txt",-2.7611711025238
"A01368.txt",-1.73255574703217
"A16925.txt",-0.531440079212189
"A04847.txt",-1.36856043338776
"A19856.txt",-0.297670841217041
"A11656.txt",-2.24482536315918
"A69075.txt",-0.364449262619019
"B07973.txt",-2.75394654273987
"A13170.txt",-0.673659145832062
"B15156.txt",-2.61303329467773
"B13665.txt",-0.818435370922089
"A03947.txt",-2.00295305252075
"A04991.txt",-1.10198402404785
"A10984.txt",-2.11111044883728
"A69130.txt",-0.540158569812775
"A21213.txt",0.0694448053836823
"A04596.txt",-2.5722017288208
"A14418.txt",-0.602394461631775
"A11812.txt",-2.79654502868652
"A07489.txt",-1.64664471149445
"A01449.txt",-0.768265306949615
"A10594.txt",-1.27417433261871
"A68865.txt",-1.58823573589325
"A05341.txt",-1.03248560428619
"A10878.txt",-2.46716713905334
"A19033.txt",-0.464034020900726
"A14199.txt",-1.56536769866943
"B07589.txt",-0.541545391082764
"A19035.txt",-1.70783054828644
"A01006.txt",-1.1056033372879
"A14399.txt",-1.16141676902771
"A14084.txt",-2.5678608417511
"A01596.txt",-0.276266843080521
"A10304.txt",-0.339418441057205
"A16752.txt",-1.6153736114502
"A21343.txt",-3.1344473361969
"A10925.txt",-2.45272278785706
"A12084.txt",-2.88511872291565
"A07269.txt",-1.66859781742096
"A04151.txt",-2.17120599746704
"A73832.txt",-0.883073329925537
"A17650.txt",-1.09907674789429
"A01382.txt",-2.38944816589355
"A08479.txt",-2.00459623336792
"A16916.txt",-1.92172205448151
"A73882.txt",-1.20811879634857
"A12506.txt",-0.0961024612188339
"A11520.txt",-1.83426797389984
"A10309.txt",-1.75554084777832
"A03764.txt",-0.68305915594101
"A18014.txt",-1.28646290302277
"A68615.txt",-3.22183322906494
"A15319.txt",-0.233221337199211
"A21081.txt",-1.74064064025879
"A14105.txt",-0.992160499095917
"B00565.txt",-1.40259146690369
"A19065.txt",-1.2370285987854
"A22087.txt",-2.36294651031494
"A02869.txt",-2.24393033981323
"A05770.txt",-2.27930021286011
"A14879.txt",-2.67443370819092
"A06689.txt",-0.218332156538963
"A13024.txt",-1.25484085083008
"A07450.txt",-1.54261517524719
"A08201.txt",-1.7967928647995
"A20765.txt",-1.64277613162994
"A10046.txt",-1.33312237262726
"A22481.txt",-1.19883155822754
"A19626.txt",-1.15419518947601
"A14985.txt",-1.99325823783874
"A01088.txt",-2.20821046829224
"B01023.txt",-0.908591210842133
"A15512.txt",-1.80942738056183
"B14201.txt",-2.86800956726074
"B01135.txt",-1.43773686885834
"A03839.txt",-3.12740039825439
"A01160.txt",-2.16071105003357
"A16505.txt",-0.772634387016296
"B14289.txt",-1.50463819503784
"B14421.txt",-2.37252402305603
"A73156.txt",-2.3392219543457
"A23433.txt",-0.712986826896667
"A10606.txt",-2.1424286365509
"A21157.txt",-2.06765508651733
"A10740.txt",-0.935390055179596
"A16564.txt",-2.75189709663391
"A17262.txt",-1.96387231349945
"A16803.txt",-2.31879353523254
"A12254.txt",-2.39961409568787
"A07733.txt",-1.46029996871948
"A10924.txt",-2.07277750968933
"A73324.txt",-3.35517430305481
"B00232.txt",-2.33697056770325
"A04973.txt",-1.59542870521545
"A72050.txt",-2.32727980613708
"A14155.txt",-0.298225790262222
"A00504.txt",-0.635155439376831
"A72375.txt",-0.957434415817261
"A08690.txt",-2.80549120903015
"A16859.txt",-1.6820627450943
"B12458.txt",-2.12084579467773
"A20946.txt",-1.18797075748444
"A15010.txt",-1.0194845199585
"A07461.txt",-2.14717888832092
"A17031.txt",-1.50604379177094
"B07586.txt",-1.16523861885071
"B11958.txt",-1.63173365592957
"A21088.txt",-2.22494339942932
"A19943.txt",-2.45053625106812
"A20766.txt",-0.321157157421112
"A21067.txt",-1.77023184299469
"A73749.txt",-2.66417026519775
"A12509.txt",-0.0195861533284187
"A22730.txt",-2.95269155502319
"A14996.txt",-1.18293929100037
"B12251.txt",-1.03245973587036
"A07350.txt",-1.96262228488922
"A68396.txt",-1.75589323043823
"A10206.txt",-1.53277254104614
"B00963.txt",-2.57062029838562
"A72530.txt",-1.9357271194458
"A03419.txt",-0.203534215688705
"A16497.txt",-1.33642089366913
"A10553.txt",-1.39913833141327
"A00297.txt",-2.50823497772217
"A10145.txt",-2.87253737449646
"A72904.txt",-1.45498979091644
"A17245.txt",-0.532625436782837
"A14185.txt",0.0287278611212969
"A10789.txt",-2.4536120891571
"A06333.txt",-1.65159368515015
"A17442.txt",-0.610503554344177
"A22140.txt",-2.25856399536133
"A06456.txt",-1.88451194763184
"B11805.txt",-2.78079342842102
"A69349.txt",-2.80486989021301
"A01260.txt",-2.39003872871399
"B07677.txt",-2.27008986473083
"B13970.txt",-2.04067730903625
"A19366.txt",-1.70791065692902
"A17418.txt",-2.08126044273376
"A11509.txt",-1.5960568189621
"A09822.txt",-1.48667252063751
"A02804.txt",-2.44435811042786
"A68795.txt",-1.57247996330261
"A04393.txt",-1.6173609495163
"B14168.txt",-2.98714876174927
"A07604.txt",-1.76685965061188
"A72482.txt",-2.41344094276428
"A12573.txt",-2.26284599304199
"A19326.txt",-1.97882831096649
"A21279.txt",-1.66498100757599
"B13105.txt",-2.51072764396667
"B14990.txt",-3.6693685054779
"A13234.txt",-1.59537994861603
"A16173.txt",-0.825073421001434
"A08202.txt",-1.79446005821228
"A17079.txt",-1.15809106826782
"B00633.txt",-2.40755534172058
"A05534.txt",-1.55249285697937
"A12982.txt",-1.18060946464539
"A72336.txt",-2.89482879638672
"A07776.txt",-0.892678022384644
"A01473.txt",-1.8099102973938
"A15144.txt",-0.838468313217163
"A17696.txt",-0.721873939037323
"A18050.txt",-1.01222288608551
"B13595.txt",-2.19842052459717
"B15555.txt",-0.465243071317673
"A72176.txt",-2.03261351585388
"A15832.txt",-2.53725600242615
"A14087.txt",-2.20555591583252
"A03693.txt",-2.3396635055542
"A69277.txt",-1.31043565273285
"A03614.txt",-1.53368353843689
"A72410.txt",0.486288219690323
"A12656.txt",-1.75659549236298
"A03407.txt",-1.10696125030518
"A10283.txt",-2.10019659996033
"A03281.txt",-1.53971457481384
"A16526.txt",-0.857176125049591
"A03790.txt",-2.32736277580261
"A09092.txt",-1.53708636760712
"A13773.txt",-1.86026477813721
"B15167.txt",-1.87996602058411
"A02889.txt",-1.19549751281738
"A05347.txt",-1.1012681722641
"A05792.txt",-0.3548783659935
"A08213.txt",-0.880628049373627
"B15215.txt",-1.68936693668365
"A10617.txt",-1.07067215442657
"A22472.txt",-1.39592254161835
"A03810.txt",-0.983361423015594
"A14989.txt",-1.81799459457397
"A73793.txt",-2.19411659240723
"A09333.txt",-1.51399576663971
"A69007.txt",-1.50569868087769
"B13868.txt",-1.1444319486618
"A13775.txt",-2.70857119560242
"A14197.txt",-0.692203223705292
"A10218.txt",-2.32054901123047
"B15588.txt",-1.29133915901184
"A20163.txt",-1.94500195980072
"A19800.txt",-1.35630333423615
"A04284.txt",-1.61380743980408
"B13860.txt",-1.89785373210907
"A08085.txt",-2.07529282569885
"A14992.txt",-0.844898819923401
"B07636.txt",-1.47249960899353
"A13969.txt",-1.75733172893524
"A14645.txt",-3.31761431694031
"A05363.txt",-2.06597113609314
"B14004.txt",-1.21848225593567
"A11368.txt",-0.772623300552368
"A14766.txt",-2.13525056838989
"A19174.txt",-0.77754008769989
"A10753.txt",-1.14793789386749
"A13360.txt",-2.25670075416565
"A10232.txt",-1.69713366031647
"A12274.txt",-0.754086911678314
"A01635.txt",-0.89462399482727
"A08164.txt",-1.94041550159454
"A68657.txt",-2.22930645942688
"B00431.txt",-1.62056469917297
"A10216.txt",-1.07942593097687
"A05983.txt",-0.55986350774765
"A03066.txt",-2.396892786026
"A72475.txt",-0.0336754322052002
"A14935.txt",-2.00680899620056
"A07444.txt",-0.723297774791718
"A08035.txt",-1.85287630558014
"A14982.txt",-2.80209970474243
"A73841.txt",-0.0225904565304518
"A16354.txt",-0.703507006168365
"A18977.txt",-1.23374760150909
"A72089.txt",-1.0269376039505
"A07272.txt",-2.12787628173828
"A17475.txt",-1.96942126750946
"B12529.txt",-1.80179297924042
"A73849.txt",-2.10813331604004
"A10240.txt",-2.02267408370972
"A16853.txt",-0.921700298786163
"A21263.txt",-0.867389500141144
"A12484.txt",-0.5494264960289
"A09881.txt",-2.93438267707825
"B08178.txt",-1.35494077205658
"A18357.txt",-0.950694024562836
"B11281.txt",-0.648679673671722
"A19474.txt",0.01684545353055
"A03311.txt",-0.547452390193939
"A02442.txt",-1.87810957431793
"A14970.txt",-2.51592803001404
"A14827.txt",-1.6853004693985
"A01010.txt",-0.762547135353088
"A07289.txt",-0.866263926029205
"A08092.txt",-2.97089052200317
"B08132.txt",-2.80372762680054
"A05137.txt",-1.81832432746887
"A11205.txt",-1.52487504482269
"B16254.txt",-1.21795010566711
"A14333.txt",-2.41520714759827
"A00919.txt",-0.913584887981415
"A09559.txt",-3.09560871124268
"A04238.txt",-1.29183781147003
"A07301.txt",-2.71520924568176
"A12801.txt",-1.04828786849976
"A72251.txt",-1.21645450592041
"A13907.txt",-0.458918482065201
"A10156.txt",-2.34919238090515
"A00410.txt",-1.7292160987854
"A15864.txt",-1.93114686012268
"A09175.txt",-1.32980716228485
"A07608.txt",-1.77730250358582
"A14923.txt",-1.89082026481628
"A05494.txt",-1.81224477291107
"A10080.txt",-2.3499321937561
"A09013.txt",-2.27833557128906
"A07529.txt",-1.48146796226501
"A01705.txt",-1.37338829040527
"A02072.txt",-1.12976706027985
"A18305.txt",-1.33459103107452
"A10053.txt",-1.91085004806519
"A14209.txt",-2.52427315711975
"A03927.txt",-1.92194271087646
"A20559.txt",-1.31476068496704
"A08891.txt",-0.650906443595886
"B00457.txt",-2.20830965042114
"B13697.txt",-1.40079581737518
"A05285.txt",-2.64119386672974
"B14689.txt",-2.46631360054016
"B01215.txt",-1.53051733970642
"A05056.txt",-1.53102159500122
"A10733.txt",-1.50352275371552
"A10083.txt",-1.17715871334076
"A03696.txt",-1.30523252487183
"A14284.txt",-1.18176305294037
"A10132.txt",-2.43731451034546
"B11845.txt",-2.13041114807129
"A08846.txt",-1.44571995735168
"A05405.txt",-2.21145153045654
"A08538.txt",-2.41111445426941
"A08311.txt",-1.33628690242767
"A07988.txt",-1.80748987197876
"A04754.txt",-2.15428686141968
"B01125.txt",-1.77014660835266
"A07124.txt",-2.56471133232117
"A07487.txt",-0.376473814249039
"A17028.txt",-0.91589766740799
"A13850.txt",-1.69126641750336
"A08131.txt",-1.37106907367706
"A17044.txt",-2.00287914276123
"A17458.txt",-2.66494488716125
"A20958.txt",-1.47774910926819
"A73836.txt",-1.65740764141083
"A11408.txt",-2.39954948425293
"A12615.txt",-2.87915587425232
"A10135.txt",-1.30998349189758
"A13120.txt",-1.39371824264526
"A73288.txt",-1.62023210525513
"A09170.txt",-2.30334138870239
"A01711.txt",-0.905985653400421
"B14901.txt",-2.30023384094238
"A08067.txt",-2.47143602371216
"A14601.txt",-2.39567470550537
"A20957.txt",-1.39635300636292
"A20752.txt",-1.40284788608551
"B07680.txt",-0.683363974094391
"A07967.txt",-1.6493364572525
"A68225.txt",-2.17658376693726
"A09054.txt",-1.15784287452698
"B15284.txt",-2.73489546775818
"B11014.txt",-1.91896045207977
"A10134.txt",-0.762901604175568
"A10400.txt",-3.48042106628418
"A05467.txt",-1.8745219707489
"A00548.txt",-1.69132387638092
"A21104.txt",-1.7393753528595
"A07358.txt",-0.50777280330658
"A09780.txt",-0.596129715442657
"A02208.txt",-1.53304398059845
"A14254.txt",-1.9966231584549
"A20188.txt",-1.05530250072479
"A04034.txt",-1.11173892021179
"A09569.txt",-2.79181456565857
"A19984.txt",-2.01887702941895
"A15494.txt",-1.68963658809662
"B08104.txt",-1.51977694034576
"A12093.txt",-1.46207106113434
"A14809.txt",-1.03934276103973
"A17444.txt",-0.992111682891846
"A12976.txt",-1.07381200790405
"B00956.txt",-1.94478690624237
"A03852.txt",-2.00944876670837
